Acceleration,Route_Matrix,Speed,Engine_Load,Fuel_Consumed_Original,Fuel_Consumed_Optimized,Age,Mileage,Road_Condition,Maintenance_Needed,Start_Point,End_Point
1.46118836056539,"[20, 15, 0, 10]",57.07388842568884,65.17047896929469,5.321386424582638,8.075014175224084,2,23112,Good,True,0,1
1.272069713761029,"[30, 25, 10, 0]",50.715707276845066,84.62153198119398,9.696501770617813,6.395130816615555,4,34138,Good,False,2,3
1.1523325163483902,"[0, 10, 20, 30]",44.70856215042599,38.04780336626905,13.336348043590046,12.060037588489612,3,26319,Good,False,1,1
0.5251983229555689,"[10, 0, 15, 25]",25.37697149744696,55.685739057235054,6.5534767986857725,10.21520217021704,1,33987,Good,True,2,3
1.4830047265216642,"[20, 15, 0, 10]",66.38921864858631,32.65984569785673,6.301242510742755,12.600365344009429,1,14930,Fair,True,3,1
1.4616854919156312,"[30, 25, 10, 0]",53.634595621425305,52.414679309761944,9.793005804596431,10.110359508695337,7,17599,Good,True,2,1
1.4534658202046442,"[0, 10, 20, 30]",56.156269316466606,55.45357186481219,13.94879521969774,7.5717851820907605,7,24179,Fair,True,0,1
1.2757896466980991,"[10, 0, 15, 25]",55.22065788885232,65.75846453544358,14.840731136819599,9.64012626424619,1,41419,Poor,False,0,2
0.8793717951049328,"[20, 15, 0, 10]",37.649423699084814,62.960281044229156,6.1272811478535125,6.027742029125104,5,26799,Poor,True,0,1
0.53084227177854,"[30, 25, 10, 0]",48.57475547935728,89.20158744946656,5.792924756281761,4.896626203096469,3,24816,Good,True,0,1
0.6804758329129774,"[0, 10, 20, 30]",32.87861592905162,59.82662020368514,9.500079635349874,8.903813109270438,7,11790,Fair,False,0,1
1.214973305807466,"[10, 0, 15, 25]",62.387273949777715,64.59761224823535,11.870533087069694,9.278361671147113,6,40906,Good,False,0,2
1.1537077083596987,"[20, 15, 0, 10]",37.331032151282066,70.70210069016078,7.155809346192155,11.515514363549308,4,32236,Poor,True,3,1
0.7346777748419147,"[30, 25, 10, 0]",66.17252311656569,73.96498184986015,9.617690996292549,9.641801837652707,9,39247,Fair,True,1,1
0.5544883302848499,"[0, 10, 20, 30]",42.10737368095582,40.920922005838094,12.424347131944057,12.426228259700046,7,38630,Good,False,0,3
1.3990006474106336,"[10, 0, 15, 25]",23.106324786278776,52.194451983718636,12.24677910706164,12.191756075959182,9,15526,Poor,True,1,2
1.3706403345699134,"[20, 15, 0, 10]",52.06190464796155,65.22977563864698,7.384340664406212,13.337528202830386,10,46662,Fair,True,1,1
0.5442926234067549,"[30, 25, 10, 0]",60.03851664990666,35.37010131110406,13.227806342736434,10.081632695645194,3,18895,Fair,False,0,3
0.9540631560852123,"[0, 10, 20, 30]",68.13152163439992,61.956206783430005,13.515234773722206,13.910402926862918,2,45777,Good,False,1,0
0.7603077180500778,"[10, 0, 15, 25]",29.610255958423146,48.62860322800368,13.540842999710835,5.659566101984798,7,29866,Fair,False,2,1
0.9506585363768704,"[20, 15, 0, 10]",27.540950242203976,67.98585038555473,10.651362166696996,12.81645162860446,4,48190,Fair,True,0,2
1.2787200101952347,"[30, 25, 10, 0]",29.825050192613233,78.50264423473243,6.109244288184776,6.435707820000196,8,38291,Poor,True,0,2
0.6055388789775187,"[0, 10, 20, 30]",40.5907850513007,88.25008941417599,9.576960489823403,13.54780105779308,8,45586,Good,False,3,3
0.8856994410144882,"[10, 0, 15, 25]",42.61200019471177,36.56406143209693,10.946064153748303,10.288274476994632,6,20088,Poor,False,3,2
0.6474694594616027,"[20, 15, 0, 10]",43.582775016428464,74.16196707644482,8.992168690066864,12.700539235009416,7,20446,Poor,False,3,1
0.6559847847812444,"[30, 25, 10, 0]",59.01560208818919,39.98047600942259,13.608405879894637,7.237055000345971,8,28067,Good,False,1,2
0.5015723857628951,"[0, 10, 20, 30]",58.74052737341896,36.75903285038811,11.34063885986641,8.037384928007038,3,25287,Good,False,0,3
0.792028482860002,"[10, 0, 15, 25]",54.31911860707599,69.55154220633125,8.667220238805527,9.239748114339633,9,37824,Good,False,1,0
0.8983276380183964,"[20, 15, 0, 10]",31.402838875440214,84.82792244914216,11.788374059059088,13.40060202682064,1,48585,Good,True,1,3
0.6557585724521091,"[30, 25, 10, 0]",68.78748869545413,45.03231372163939,9.687864762659588,7.149727830665542,2,46876,Poor,True,2,0
0.95810939629628,"[0, 10, 20, 30]",31.461076988498668,61.800969286632764,14.4046922569296,10.691251664316814,1,34898,Poor,False,1,0
1.4587085555925712,"[10, 0, 15, 25]",23.713498666523495,33.95077030684204,6.770613949367372,13.81715068025009,9,44223,Good,True,3,1
0.8632469769926676,"[20, 15, 0, 10]",47.65221888002236,76.41363227921008,13.546792260076488,4.18788840446687,2,39374,Fair,True,1,2
1.0093668911988825,"[30, 25, 10, 0]",61.55500184149632,55.09589811940761,7.15410848655146,13.175725626950399,4,13063,Good,False,0,3
0.6856901277182419,"[0, 10, 20, 30]",23.37361712191091,31.844899504344045,10.20119158770134,4.882557783611514,4,44523,Good,True,3,3
0.5136252896009967,"[10, 0, 15, 25]",49.79341859384527,62.96040590642976,5.380821316795693,7.093000425438453,1,25534,Poor,True,3,3
1.3183527365337047,"[20, 15, 0, 10]",43.476053240027554,40.02794920753966,6.1967998703968465,5.536988760262952,3,19848,Fair,False,1,1
0.5855106830487213,"[30, 25, 10, 0]",51.53812748731568,83.93987339970231,6.942671006425483,4.645524737203303,4,30643,Poor,False,2,3
0.6250055457527293,"[0, 10, 20, 30]",60.88114783638537,82.00095152162291,5.965346493519172,9.755048252923924,6,48005,Good,False,1,1
0.8232246610464845,"[10, 0, 15, 25]",40.94558741730069,61.57565415394409,5.039044613696323,10.380310252796109,6,20725,Fair,False,3,2
1.2955180059418674,"[20, 15, 0, 10]",35.02001807892501,81.11663149266474,13.846597995129656,10.384162899538255,6,36189,Fair,False,3,2
0.9997189646788912,"[30, 25, 10, 0]",54.664727862474045,81.16248911576213,11.203685253496266,9.243670304819823,4,25985,Good,True,1,0
1.3481213975347677,"[0, 10, 20, 30]",68.24659734146988,50.33766549373068,13.769550475471192,13.722976401086333,10,37389,Poor,False,1,3
1.0008717657361401,"[10, 0, 15, 25]",63.24097262131249,84.45696226669358,14.583631783718836,10.728451370305173,9,13263,Poor,True,0,2
0.7263470825232087,"[20, 15, 0, 10]",54.210409715236885,31.101551649131565,7.765473422558022,12.017773585722125,4,31920,Fair,True,2,3
1.3366889774143693,"[30, 25, 10, 0]",38.688058426479024,66.62651361124756,5.480272088589617,11.692217036470943,4,31149,Fair,True,3,2
1.0732849571860787,"[0, 10, 20, 30]",62.23947971973146,82.62754279753423,6.561808681092602,9.945103994977632,3,44674,Good,False,0,1
0.5544479824049454,"[10, 0, 15, 25]",22.994906102365064,36.0511582373978,7.547283475614382,11.823589123207814,6,10023,Good,False,2,3
0.6774930371228206,"[20, 15, 0, 10]",35.78191010464619,40.57735845968587,5.109907406812071,4.44127549675051,3,12932,Good,False,0,1
0.8476467494097557,"[30, 25, 10, 0]",37.99773991707055,72.9131723079029,14.371965195036033,8.429301568555992,9,49232,Poor,True,3,1
0.8535040602742521,"[0, 10, 20, 30]",23.714056981309106,61.69437392790272,10.931871653719718,4.471307624461331,2,28203,Fair,False,0,0
1.3029283204850324,"[10, 0, 15, 25]",25.68160359347139,75.0078670039523,13.342778824869953,8.98362097600902,2,33062,Poor,False,1,1
0.5093016291669717,"[20, 15, 0, 10]",54.820555381749415,62.4632330861356,10.76564511573663,10.651119116296329,7,23029,Fair,False,1,3
1.016819768225341,"[30, 25, 10, 0]",49.793483855737335,86.71550305697801,13.30379525490001,12.959074138813198,1,26452,Poor,True,3,0
0.9140869751994917,"[0, 10, 20, 30]",27.798535310425606,70.89923405697992,5.112208057466435,5.411752697253039,10,39433,Good,False,1,3
0.8192062654307745,"[10, 0, 15, 25]",34.9037165920852,54.33118364626915,12.725226515224321,8.091850513693299,1,29202,Poor,False,3,3
1.324542202676632,"[20, 15, 0, 10]",26.881907882149847,70.45549024605697,8.82992287421508,8.11575024625103,3,19447,Poor,True,1,1
0.9936707411531973,"[30, 25, 10, 0]",69.88981546732884,72.93766501614886,8.050266160168793,13.515961787685086,3,49954,Fair,False,0,3
0.8513105215485783,"[0, 10, 20, 30]",67.3482277940445,46.367806997483456,14.852876895947498,13.651561428858466,2,40730,Poor,False,2,1
0.7321150560161356,"[10, 0, 15, 25]",22.890123979490166,33.88124392442387,9.828492993567696,6.255657976259534,8,38477,Fair,True,3,2
1.175069489330684,"[20, 15, 0, 10]",36.827134545046874,83.31372397640925,12.850796307598467,4.689959389042785,8,20539,Good,False,2,0
1.0303530748645597,"[30, 25, 10, 0]",25.59222652356158,61.62796701091203,5.8976621523910575,5.810729717607982,4,19259,Fair,False,2,0
0.8169434932415733,"[0, 10, 20, 30]",52.219551030812525,48.35853524606301,5.400507481599335,8.315219716460938,9,45570,Good,True,3,1
0.5724090351084247,"[10, 0, 15, 25]",35.0301962477341,44.28096730815402,13.946561711264069,7.542308930156196,6,24474,Good,False,1,1
0.9011488608489313,"[20, 15, 0, 10]",25.008010049318873,57.400714401805004,14.941061605485938,12.436262347859849,2,45695,Poor,True,3,1
1.4670968365234915,"[30, 25, 10, 0]",39.68359461768329,46.37401117278675,11.025397481286994,4.002095985853056,5,11537,Fair,False,2,3
0.6296043213466259,"[0, 10, 20, 30]",59.046247490062704,37.46489792003902,7.781081199076781,8.903001280967652,10,12418,Fair,True,1,2
1.1667344937516009,"[10, 0, 15, 25]",42.95756874814556,34.27823156053353,11.415489983060192,6.638885727361862,9,48621,Good,True,2,3
0.6037540279376252,"[20, 15, 0, 10]",63.77222934121348,68.84916101580475,14.634684465102353,11.441282353309699,3,15647,Fair,False,1,1
1.2212571342783678,"[30, 25, 10, 0]",61.41222117503668,69.65041796156453,12.62945978831574,7.0550557396157085,8,21719,Poor,True,3,0
1.4041866597793562,"[0, 10, 20, 30]",48.65487675842802,33.099464983839596,12.102039390641032,12.621376625858195,10,21050,Good,True,0,3
0.8441065590084076,"[10, 0, 15, 25]",49.92934675762588,57.43951135721598,11.395144779526806,7.157322130296768,3,23489,Good,True,2,1
0.7994646326322317,"[20, 15, 0, 10]",69.301564954622,81.60425768090337,5.847443501582942,4.503079166965756,5,49673,Poor,True,3,1
1.0300971333700835,"[30, 25, 10, 0]",61.64356782159547,83.18050025504321,12.747012208442099,8.768009064918285,8,18303,Fair,True,0,2
0.8381841298712221,"[0, 10, 20, 30]",47.57174974434522,53.38800205791746,10.160496589565948,12.20636475447343,7,48058,Fair,False,3,1
1.0209818506704966,"[10, 0, 15, 25]",29.032207489616347,51.86461218356123,6.87616695303875,6.447455572075715,10,15749,Poor,False,2,1
0.8135651379840342,"[20, 15, 0, 10]",57.016824725530526,61.07600004351981,12.858134713823294,13.69078947874101,7,47565,Good,False,1,2
1.0917829157147847,"[30, 25, 10, 0]",67.41079581376749,52.18573571683844,6.532850392511509,8.460458267355929,2,47815,Fair,False,3,3
1.3669966143775403,"[0, 10, 20, 30]",26.255853511864302,58.92626993522472,6.288264130094534,10.901298573914909,4,15819,Good,False,1,2
1.2780838538458204,"[10, 0, 15, 25]",58.88188251611474,88.90271599361975,6.396469414754194,7.8221283089333635,6,30504,Fair,True,0,3
0.6273124612830031,"[20, 15, 0, 10]",54.671152445837976,60.93538637035166,8.783451187191538,9.76187638057564,6,25328,Poor,False,2,2
0.5069058412977299,"[30, 25, 10, 0]",62.18735687716934,89.6344774974493,9.318000740059198,6.420834831548197,9,40364,Poor,False,3,1
1.2576228192292935,"[0, 10, 20, 30]",54.94668587710905,86.49303280167955,11.718479360030223,11.848935207787974,5,41991,Good,True,2,1
0.683898297711766,"[10, 0, 15, 25]",68.7430783194481,37.417154032435405,7.427056882010728,6.831124926140806,6,46918,Poor,True,3,3
1.1760798607279581,"[20, 15, 0, 10]",61.741304950919925,85.22607281809749,14.016490517729968,5.416477761035164,9,33301,Fair,True,1,1
0.5161023497241283,"[30, 25, 10, 0]",47.607717443581066,40.819406587569766,14.260343999693795,10.880943809093745,3,38786,Poor,False,1,2
0.6090723634070426,"[0, 10, 20, 30]",35.20707734370524,70.09049066904325,14.087687941733456,4.902625297123091,1,29605,Fair,True,2,2
1.3518383074657738,"[10, 0, 15, 25]",54.67272859273665,89.26742029639962,12.333083437689663,4.514538124432135,5,16740,Fair,True,3,0
1.009379214285722,"[20, 15, 0, 10]",25.700716356331785,80.88140343070746,8.099153254983765,13.434202439397719,1,44959,Good,True,3,2
0.8075041523045354,"[30, 25, 10, 0]",23.39813009636329,71.84159198827257,5.1785463045012134,4.943134421118188,4,21493,Good,True,0,0
1.3807198230801312,"[0, 10, 20, 30]",51.48634964375022,85.16422145530194,11.480096904062046,6.9218775939723285,7,11366,Fair,True,0,1
1.2578218597635487,"[10, 0, 15, 25]",32.66752160903956,89.48976074294134,12.977992427718405,9.549562583172609,1,23387,Fair,False,1,1
1.196619585575199,"[20, 15, 0, 10]",33.212787466567434,87.49922091810586,13.334871427528443,11.915383803766977,7,45517,Good,True,1,3
0.5724804608025627,"[30, 25, 10, 0]",52.55404235005523,37.68808470789005,8.48900353926101,10.067559763621418,4,22962,Fair,True,1,0
0.9308063192423874,"[0, 10, 20, 30]",42.60478087685901,35.992152355145926,5.299343549189973,13.611249216819974,3,19990,Fair,False,1,3
1.2529972448850324,"[10, 0, 15, 25]",54.628282484882504,75.35508488126612,6.717258770304238,8.128610952615508,3,42780,Good,False,0,3
0.8430868435804495,"[20, 15, 0, 10]",39.57375297925955,76.78438406533661,14.29889490970771,13.911111369388514,1,42089,Good,False,1,2
1.1979310997118175,"[30, 25, 10, 0]",62.54515484048381,58.208012956982614,14.23402616454903,4.724975946039698,3,12703,Fair,False,2,3
0.6481564197352244,"[0, 10, 20, 30]",21.35675529571727,65.29361823444796,8.852679990931453,5.0821488341276995,5,29490,Poor,False,3,1
1.1630020492991564,"[10, 0, 15, 25]",56.680589091490916,76.48237843551757,9.955390884018,12.10031091680081,3,18928,Good,False,3,1
0.9083490020170457,"[20, 15, 0, 10]",29.710549320232726,32.355675384291274,14.185221029931588,13.159995667745033,4,43800,Poor,False,0,3
0.60205647331154,"[30, 25, 10, 0]",26.735609275613754,42.134964945163645,9.788321790192983,7.912881908132572,1,34122,Good,False,0,2
0.989025582170909,"[0, 10, 20, 30]",26.856940084586434,64.16940760326997,12.037225319451448,10.761825398269721,6,18900,Poor,True,1,0
0.8500142837760873,"[10, 0, 15, 25]",55.881448862209375,54.958303501512084,7.248518102542087,8.743421433066308,3,12395,Poor,True,1,0
1.3196332881344504,"[20, 15, 0, 10]",26.294551687317117,89.42221844462475,6.092456221317973,6.596867734232989,4,40938,Good,False,0,0
0.6634430996749394,"[30, 25, 10, 0]",61.29862273705545,73.18565544316439,11.015462209149852,4.7680142439052515,6,47163,Good,True,3,2
0.8538484587049797,"[0, 10, 20, 30]",41.24949170980103,46.707369910255785,10.495277614501386,6.260495971037022,4,14238,Good,True,3,0
1.0147079369905316,"[10, 0, 15, 25]",64.22309524279406,66.086807917187,10.575266933796236,4.442151193403949,4,12463,Poor,False,1,3
1.293991008159264,"[20, 15, 0, 10]",34.57482730730215,80.84907166600308,11.9754482339936,7.097342578605462,4,16380,Poor,True,2,0
1.2351851248966732,"[30, 25, 10, 0]",44.91436131093024,65.92592252727212,6.080831616493461,7.0865974966413265,4,46199,Fair,False,0,3
1.2902664010186955,"[0, 10, 20, 30]",60.30713028347068,88.10693191454001,9.07052757611309,5.386580482578381,9,11058,Good,False,3,1
1.3289156700485865,"[10, 0, 15, 25]",46.534167013690066,75.33197153418332,7.933947247768428,13.793656004989268,6,25365,Poor,True,0,2
1.2181796799465203,"[20, 15, 0, 10]",25.566661325407274,30.040227286838054,14.144504096632275,7.941627900723668,7,45166,Poor,True,3,3
1.381330985642078,"[30, 25, 10, 0]",60.62894468854591,61.672435996344156,5.362531500422454,11.241566125163084,1,44844,Good,False,1,1
1.0185336376631748,"[0, 10, 20, 30]",24.152325736471624,51.47253854254684,7.378535066256749,12.494658830835583,8,25845,Poor,True,3,3
0.7227486513155919,"[10, 0, 15, 25]",64.56165429487092,82.77751537486876,13.215689300783648,6.7558176427789585,6,15809,Poor,False,3,2
0.7019673330903479,"[20, 15, 0, 10]",26.804625561823897,31.758927155231095,13.708607165479023,9.674003162442837,4,16051,Good,True,3,2
0.9117943093886188,"[30, 25, 10, 0]",36.28067829211108,81.771790182601,6.121846944326941,9.406770953458828,4,13633,Fair,True,3,1
0.9593109354304149,"[0, 10, 20, 30]",25.522324378699793,55.78505108370926,6.554472300665318,13.483350137013561,9,18011,Poor,False,2,3
1.243445487227416,"[10, 0, 15, 25]",34.781844170234585,35.120453274645335,7.75819371894907,12.750113325198768,2,39765,Good,True,2,2
1.2452730353530423,"[20, 15, 0, 10]",40.25815329666786,61.76520373892164,11.260833967775708,12.741569443246235,9,27514,Fair,False,2,0
1.2876152425742158,"[30, 25, 10, 0]",60.75619616178586,32.180099434373965,9.561659402030177,7.312968974851308,8,36331,Poor,True,2,2
1.1927039427248065,"[0, 10, 20, 30]",65.87617204800492,83.605083147762,9.630948559732397,6.5626709836500225,5,48799,Fair,True,1,1
1.028691093041941,"[10, 0, 15, 25]",49.564922214679825,69.23770453030487,13.411534818659632,6.28278134499463,4,10730,Good,True,0,1
1.091332662355612,"[20, 15, 0, 10]",40.79242946801875,62.886228861704105,14.13064480153196,7.2897548762165405,3,42445,Poor,False,3,2
0.5701913440213965,"[30, 25, 10, 0]",46.56277631441405,32.22288141721018,11.850942693404152,9.701063835012537,8,38576,Fair,True,2,1
1.1900533418157557,"[0, 10, 20, 30]",23.380586588083055,69.73813410036422,14.585666734602858,9.331953928027282,6,41303,Good,True,0,2
0.9144964153006188,"[10, 0, 15, 25]",30.8925665493988,63.12873453608923,10.908855257192076,11.350479275808613,3,49595,Good,False,3,2
1.2612804292965782,"[20, 15, 0, 10]",58.23688071233761,61.37029924525727,14.667829054479968,10.52101287083855,3,47364,Fair,False,3,3
0.5085011480670167,"[30, 25, 10, 0]",20.082275128508464,48.84937716371381,10.107151189612521,7.415779905350954,6,23773,Poor,True,2,3
0.5653138155816129,"[0, 10, 20, 30]",39.12856833514972,66.81418211272486,7.125097814709324,8.675541189871055,3,38859,Poor,True,2,3
0.8780606479210399,"[10, 0, 15, 25]",34.699937891550306,45.12756975352745,13.296585992457935,11.889182844756684,1,24317,Poor,False,1,0
0.796329452145935,"[20, 15, 0, 10]",39.4991423069457,54.92707606805789,14.48781344552229,5.698875726216711,7,44416,Poor,True,0,3
0.547206170714739,"[30, 25, 10, 0]",54.682582249849084,76.24367934412297,8.31199199018908,11.007059436714943,2,33757,Fair,False,1,0
1.093706292135181,"[0, 10, 20, 30]",32.279332532592576,45.29438439491541,6.3568087272429,6.873689490630527,5,19078,Good,True,3,0
1.1304259082481112,"[10, 0, 15, 25]",32.36470421093577,42.08666686576596,11.775521004991916,12.302703858912077,2,48177,Good,True,3,2
1.161099233317297,"[20, 15, 0, 10]",41.097499378195906,58.90241096311151,8.991707478726802,5.562941730106656,2,18333,Poor,False,0,1
1.1002696965881456,"[30, 25, 10, 0]",59.66701006104925,32.034174976107344,8.55114592404513,6.94352262209642,3,34846,Fair,False,1,0
0.7322049711393448,"[0, 10, 20, 30]",39.76910325104005,42.06650121896341,6.535749603115234,4.408464448596291,2,28620,Poor,True,0,3
1.133315586679021,"[10, 0, 15, 25]",67.59446678291103,75.83788916204801,10.462453432427662,8.631578912226761,2,33662,Fair,False,3,2
1.305822736888737,"[20, 15, 0, 10]",26.950297104520143,78.02406101039824,10.328324062700373,7.662412375292873,7,39620,Good,True,1,0
0.9257221233713204,"[30, 25, 10, 0]",33.63754945824193,33.75428056596257,12.665815143202805,8.864343983281831,10,27004,Fair,True,2,0
1.1399016066289231,"[0, 10, 20, 30]",46.6527800885151,46.62666602948413,8.61056233927805,10.952787357012548,7,40120,Fair,False,3,3
0.6327788964370903,"[10, 0, 15, 25]",60.132332755170665,47.98407303189123,11.132977355390924,7.853540465386058,3,38389,Good,False,3,2
0.7108829773554319,"[20, 15, 0, 10]",50.58818653018332,80.16609012354446,9.878194869411104,6.09994740843867,1,19053,Fair,False,3,0
0.5964799375482012,"[30, 25, 10, 0]",47.50479650659865,36.449696759703635,6.787673890711735,5.519941735232772,8,28251,Poor,True,1,2
1.2947949414762243,"[0, 10, 20, 30]",61.61074854641987,46.28265989851717,8.835332493546648,7.239144290814632,6,22678,Fair,True,2,1
0.9631529914782536,"[10, 0, 15, 25]",43.831505048384514,43.622350719085084,7.561456462793129,5.938379513274775,6,20094,Poor,False,3,2
1.3590990596874355,"[20, 15, 0, 10]",50.97443417104505,79.65978484292461,13.400472246513363,12.356766807750436,10,43133,Fair,True,1,0
0.7272934242865764,"[30, 25, 10, 0]",28.033635183743932,84.59690600995012,7.548173106986177,5.239488609140937,9,29092,Poor,False,1,1
0.5499155746251518,"[0, 10, 20, 30]",52.93055252088461,33.55182269836121,13.26108273062597,5.406113351561529,4,44120,Fair,False,2,3
1.2262454381204178,"[10, 0, 15, 25]",25.962107530456056,72.44548287648394,8.36776725344863,10.85842895262336,9,44665,Poor,False,0,2
0.7153511302745794,"[20, 15, 0, 10]",22.749377841739353,89.25099869919747,8.053537027651295,5.981854951750731,10,43606,Good,False,2,0
0.8959441375089585,"[30, 25, 10, 0]",23.80114602817086,61.65988030004487,13.497448534979009,6.669300240493828,8,38530,Fair,True,0,1
0.6949077957257676,"[0, 10, 20, 30]",67.1223106789192,80.35888421905568,8.376809959458154,7.775625364359859,4,16838,Fair,False,2,3
1.4139987250356365,"[10, 0, 15, 25]",53.71813737769703,84.8264995539889,6.0859671224988885,8.349314855100737,1,25894,Poor,True,1,2
0.9909291335298019,"[20, 15, 0, 10]",49.14662108743134,74.11769691719995,9.902926462318892,6.968044735164548,9,28633,Good,False,2,0
0.9316381366121508,"[30, 25, 10, 0]",24.22133108564708,51.61184733879286,14.57876743261017,9.992089449371104,5,25270,Good,False,3,2
0.540282840919927,"[0, 10, 20, 30]",68.4422738078595,54.400387997636045,5.191559508899767,13.085530543029792,4,24562,Good,False,1,1
1.1623293690223262,"[10, 0, 15, 25]",69.35349718125505,82.77767205300512,9.187438302687625,4.136142383297329,9,31062,Good,False,0,1
1.487842892751916,"[20, 15, 0, 10]",46.752807816616055,57.30939099933187,12.695374210393798,10.046680828596683,9,45541,Poor,False,2,0
1.1895765955038882,"[30, 25, 10, 0]",41.898080632366785,56.565199777075975,11.038285859540087,13.917463421815963,8,45125,Fair,True,2,2
1.2610216162682195,"[0, 10, 20, 30]",52.568603211419415,79.7698625435859,10.760744603999038,4.721580012767294,8,35357,Fair,True,1,3
1.320623620715884,"[10, 0, 15, 25]",60.19587576325793,55.052547479597706,9.54382658304789,4.079949389694946,2,33347,Good,True,1,2
